name,division,date_fallen,description,english_name,image_url,location,job,tag,custom-number,formatted_fallen_date,rank
אופיר טסטה,עוצבת סער מגולן (7),"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל אופיר טסטה, מירושלים, לוחם שריון בגדוד 77 שבעוצבת 'סער מגולן' (7), בן 21 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Ofir Testa z""l",,https://idf.il/media/4btnnmyo/אופיר-טסטה.jpeg,ירושלים,לוחם שריון בגדוד 77 שבעוצבת 'סער מגולן' (7),,21,2023-01-07,סמל
"סמ""ר עמיחי יעקב ונינו",עוצבת הקומנדו,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר עמיחי יעקב ונינו, מקצרין, מפקד כיתה ביחידת מגלן, עוצבת הקומנדו, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Amichay Yaacov Vanino z""l",,https://idf.il/media/3v3dmxjf/עמיחי-יעקב-ונינו.jpeg,קצרין,מפקד כיתה ביחידת מגלן,,22,2023-01-07,
"סמ""ר טל לוי","חטיבת הנח""ל","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר טל לוי, מירושלים, מפקד כיתה בגדוד 50 שבחטיבת הנח""ל, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Tal Levy z""l",,https://idf.il/media/ts1kthbg/טל-לוי.jpeg,ירושלים,"מפקד כיתה בגדוד 50 שבחטיבת הנח""ל",,21,2023-01-07,
עדן נימרי,חיל התותחנים,"נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סרן עדן נימרי, ממודיעין, מפקדת צוות ברוכב שמיים (5353) בחיל התותחנים, בת 22 בנופלה.

הודעה נמסרה למשפחתה.

הועלתה מדרגת סגן לדרגת סרן לאחר מותה.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain Eden Nimri z""l",,https://idf.il/media/kvkb3kiq/עדן-נימרי.jpeg,מודיעין,מפקדת צוות ברוכב שמיים (5353) בחיל התותחנים,,22,2023-01-07,סרן
ליאור עזיזוב,חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל ליאור עזיזוב, מאשקלון, לוחם בגדוד 13 שבחטיבת גולני, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Lior Azizov z""l",,https://idf.il/media/hhidkidq/ליאור-עזיזוב.jpeg,אשקלון,לוחם בגדוד 13 שבחטיבת גולני,,20,2023-01-07,סמל
תומר דולב,פיקוד העורף,"נפל בכ""ג בתשרי התשפ""ד (08 באוקטובר 2023)","רס""ר (במיל') תומר דולב, מאשקלון, לוחם בגדוד בר שבחטיבת החילוץ, בן 34 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant (res.) Tomer Dolev z""l",,https://idf.il/media/pmyf5ksm/תומר-דולב.jpeg,אשקלון,לוחם בגדוד בר שבחטיבת החילוץ,,34,2023-01-08,"רס""ר"
אלינה פרבוסודובה,פיקוד העורף,"נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סרן אלינה פרבוסודובה, מחיפה, קצינה במחוז דרום בפיקוד העורף, בת 23 בנופלה.

הודעה נמסרה למשפחתה.

הועלתה מדרגת סגן לדרגת סרן לאחר מותה.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain Alina Pravosudova z""l",,https://idf.il/media/ho2lgwtj/אלינה-פרבוסודובה.jpeg,חיפה,קצינה במחוז דרום בפיקוד העורף,,23,2023-01-07,סרן
"רס""ן רועי צ'אפל","חטיבת הנח""ל","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רס""ן רועי צ'אפל, מזכרון יעקב, מ""פ בסיירת נח""ל, בן 25 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Major Roey Chapell z""l",,https://idf.il/media/3mgjulpd/רועי-צ-אפל.jpeg,זכרון יעקב,"מ""פ בסיירת נח""ל",,25,2023-01-07,
"סמ""ר רותם דושי",חטיבת הצנחנים,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר רותם דושי, משמשית, לוחם בחטיבת הצנחנים, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Rotem Dushi z""l",,https://idf.il/media/dwfojn0n/רותם-דושי.jpeg,שמשית,לוחם בחטיבת הצנחנים,,20,2023-01-07,
"סמ""ר עידן רז",חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר עידן רז, מעין המפרץ, לוחם בגדוד 13 שבחטיבת גולני, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Idan Raz z""l",,https://idf.il/media/v5zluex4/עידן-רז.jpeg,עין המפרץ,לוחם בגדוד 13 שבחטיבת גולני,,20,2023-01-07,
רועי פרי,חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל רועי פרי, משוהם, לוחם בגדוד 13 שבחטיבת גולני, בן 19 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Roei Peri z""l",,https://idf.il/media/0g4oapuy/רועי-פרי.jpeg,שוהם,לוחם בגדוד 13 שבחטיבת גולני,,19,2023-01-07,סמל
"רס""ן  דוד מאיר","סיירת מטכ""ל","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רס""ן (במיל') דוד מאיר, מירושלים, לוחם בסיירת מטכ""ל, בן 31 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סרן (במיל') לדרגת רס""ן (במיל') לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Major (res.) David Haim Meir z""l",,https://idf.il/media/wa5pe1jg/דוד-מאיר.jpeg,ירושלים,"לוחם בסיירת מטכ""ל",,31,2023-01-07,
"סמ""ר אור מלכה",מתאם פעולות הממשלה בשטחים,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר אור מלכה, מעכו, חייל במתפ""ש, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Or Malka z""l",,https://idf.il/media/euidguj0/אור-מלכה.jpeg,עכו,"חייל במתפ""ש",,21,2023-01-07,
"סמ""ר אלכסנדר מאסלי",חיל ההנדסה הקרבית,"נפל בכ""ג בתשרי התשפ""ד (08 באוקטובר 2023)","סמ""ר אלכסנדר מאסלי, מעפולה, טכנאי נמ""ר בגדוד 601 בחיל ההנדסה הקרבית, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Alexander Masliy z""l",,https://idf.il/media/mk4ohsxy/אלכסנדר-מאסלי.jpeg,עפולה,"טכנאי נמ""ר בגדוד 601 בחיל ההנדסה הקרבית",,21,2023-01-08,
אלי גינסברג,חטיבת המרום,"נפל בכ""ג בתשרי התשפ""ד (08 באוקטובר 2023)","סא""ל אלי גינסברג, מדברת, קצין לוחם בשייטת 13, בתפקידו האחרון היה מפקד בי""ס לוט""ר, בן 42 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Lieutenant colonel Eli Ginsberg z""l",,https://idf.il/media/h0kprzsk/אלי-גינסברג.jpeg,דברת,קצין לוחם בשייטת 13,,42,2023-01-08,"סא""ל"
נוה אלעזר לקס,"סיירת מטכ""ל","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סגן נוה אלעזר לקס, מלוד, לוחם בסיירת מטכ""ל, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמ""ר לדרגת סגן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Lieutenant Nave Elazar Lax z""l",,https://idf.il/media/ilre5luw/e9e0e434-6c9c-4540-9cb4-c0be5bdc0a3d.jpeg,לוד,"לוחם בסיירת מטכ""ל",,21,2023-01-07,סגן
"סמ""ר בנימין טשגר טקה",חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר בנימין טשגר טקה, מירושלים, לוחם בגדוד 51 שבחטיבת גולני, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Teshager Taka z""l",,https://idf.il/media/p2gnu1tb/טשגר-טקה.jpeg,ירושלים,לוחם בגדוד 51 שבחטיבת גולני,,21,2023-01-07,
יונתן גוטין,היחידה הרב-ממדית (888),"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סגן יונתן גוטין, ממודיעין-מכבים-רעות, קצין תקשוב ביחידה הרבמ""ד, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סג""ם לדרגת סגן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Lieutenant Yonatan Goutin z""l",,https://idf.il/media/yw0h20id/יונתן-גוטין.jpeg,מודיעין-מכבים-רעות,"קצין תקשוב ביחידה הרבמ""ד",,20,2023-01-07,סגן
ניתאי עמאר,חיל ההנדסה הקרבית,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סרן ניתאי עמאר, מעלומים, ע' קצין הנדסה חטיבתי בחטמ""ר דרומית, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סגן לדרגת סרן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain Nitay Amar z""l",,https://idf.il/media/r3zf3btq/נתאי-עמר.jpeg,עלומים,"ע' קצין הנדסה חטיבתי בחטמ""ר דרומית",,22,2023-01-07,סרן
"סמ""ר יוסף איתמר ברוכים",חטיבת הצנחנים,"נפל בכ""ג בתשרי התשפ""ד (08 באוקטובר 2023)","סמ""ר יוסף איתמר ברוכים, מאשדוד, רב-סמל פלוגתי בבא""ח צנחנים, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Josef Itamar Bruchim z""l",,https://idf.il/media/us2ptnj2/יוסף-איתמר-ברוכים.jpeg,אשדוד,"רב-סמל פלוגתי בבא""ח צנחנים",,20,2023-01-08,
"רס""ן  רועי נגרי",חטיבת המרום,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רס""ן (במיל') רועי נגרי, מתל אביב, מפק""ץ בביה""ס ללוט""ר, בן 28 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סרן (במיל') לדרגת רס""ן (במיל') לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Major (res.) Roee Negri z""l",,https://idf.il/media/sc5pjt2l/רועי-נגרי.jpeg,תל אביב,"מפק""ץ בביה""ס ללוט""ר",,28,2023-01-07,
"סמ""ר ירון אורי שי","חטיבת הנח""ל","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר ירון אורי שי, מקדימה צורן, לוחם בסיירת נח""ל, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Yaron Oree Shay z""l",,https://idf.il/media/hwblfeb4/ירון-אורי-שי.jpeg,קדימה צורן,"לוחם בסיירת נח""ל",,21,2023-01-07,
"סמ""ר בן רובינשטיין",חטיבת המרום,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר בן רובינשטיין, מהוד השרון, מדריך לוחם לוט""ר, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Ben Rubinshtain z""l",,https://idf.il/media/abefvice/בן-רובינשטיין.jpeg,הוד השרון,"מדריך לוחם לוט""ר",,20,2023-01-07,
"רס""ן פלג סאלם",עוצבת בני-אור (460),"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רס""ן פלג סאלם, ממושב יכיני, קצין לוגיסטיקה של חטיבה 460, בן 30 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Major Peleg Salem z""l",,https://idf.il/media/xgwchbp2/פלג-סאלם.jpeg,מושב יכיני,קצין לוגיסטיקה של חטיבה 460,,30,2023-01-07,
איתי כהן,חיל ההנדסה הקרבית,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סרן איתי כהן, מרחובות, מפקד צוות ביהל""ם, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סגן לדרגת סרן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain Etai Cohen z""l",,https://idf.il/media/en1m0uyl/סגן-איתי-כהן.jpeg,רחובות,"מפקד צוות ביהל""ם",,22,2023-01-07,סרן
עילי בר שדה,חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל עילי בר שדה, מרמת גן, לוחם בגדוד 13, בן 19 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Ilay Bar Sadeh z""l",,https://idf.il/media/svrcxqfw/עילי-בר-שדה.jpeg,רמת גן,לוחם בגדוד 13,,19,2023-01-07,סמל
"סמ""ר אוראל משה",עוצבת סער מגולן (7),"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר אוראל משה, מרכסים, משגיח כשרות בגדוד 77, שבעוצבת סער מגולן, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Orel Moshe z""l",,https://idf.il/media/gkgjnuqm/אוראל-משה.jpeg,רכסים,משגיח כשרות בגדוד 77,,21,2023-01-07,
עמית צור,חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל עמית צור, מאליכין, לוחם בגדוד 51, בן 19 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Amit Tsur z""l",,https://idf.il/media/xe2fwk0d/צור-עמית.jpeg,אליכין,לוחם בגדוד 51,,19,2023-01-07,סמל
אדיר טהר,חטיבת גולני,"נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל אדיר טהר, מירושלים, לוחם בגדוד 13, בן 19 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Adir Tahar z""l",,https://idf.il/media/dhmdbs5x/אדיר-טהר.jpeg,ירושלים,לוחם בגדוד 13,,19,2023-01-07,סמל
